frase,arquivo,superclasse,risco,trigger_score
"3) Betabloqueador  SCASSST - Há benefício do uso por tempo indeterminado nos pacientes que evoluem com redução da FE com ou sem sinais clínicos de IC, sendo também razoável para pacientes de baixo risco.",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,1
5) Nitratos O benefício está restrito ao alívio dos sintomas isquêmicos.,protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,0
Uso crônico não está indicado se nos assintomáticos após otimização das doses de betabloqueador e IECA.,protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,1
"6) Terapia hipolipemiante (estatina) É inequívoco o benefício do uso prolongado das estatinas na prevenção de morte e novos eventos isquêmicos nos portadores de DAC, especialmente após SCA, e independente dos valores basais do colesterol.",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,0
"Retorno às atividades físicas: pacientes que estejam assintomáticos após IAM não complicado podem retornar a suas atividades após 2-4 semanas, com avaliação cardiológica.",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,1
"Para SCASSST Histórico Pontos 1 – Idade > 65 anos 1 2 – ≥ 3 fatores risco DAC (tabagismo, dislipidemia, história familiar DAC, DM, HAS) 1 3 – DAC conhecida (estenose coronária > 50%) 1 4 – Uso AAS nos últimos 7 dias 1 Apresentação 5 – Recorrência dos sintomas (≥ 2 episódios nas últimas 24h) 1 6 – Elevação MNM 1 7 – Desvio segmento ST ≥ 0,5 mm 1 TOTAL 7 Somatória de cada um dos 7 itens Pontos Eventos cardíacos maiores em 14 dias Risco de eventos Óbito / IAM Óbito / IAM / revascularização urgente 0 - 1 3% 5% Baixo 2 3% 8% 3 5% 13% Intermediário 4 7% 20% 5 12% 26% Alto 6 - 7 19% 41% 46 2.",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,2
"Para SCACSST Escore Pontos Idade ≥ 75 anos 3 65 – 74 anos 2 História de diabetes, hipertensão ou angina 1 Exame físico PAS < 100 mmHg 3 FC > 100 bpm 2 Classe Killip II-IV 2 Peso < 67 kg 1 Supradesnível do segmento ST anterior ou BCRE 1 Tempo para terapia de reperfusão > 4 horas 1 TOTAL 14 Pontos Mortalidade intra-hospitalar (%) Risco 0 0,7 1 0,3 Baixo 2 1,9 3 3,9 Intermediário 4 6,5 5 11,6 6 14,7 7 21,5 Alto 8 24,4 >8 31,7",protocolo_sus_sindrome_coronariana_filtrado.txt,MI,alto,2
"DOI: 10.5935/abc.20180095 Introdução A cardiomiopatia crônica de Chagas se manifesta tardiamente após a infecção com Trypanosoma cruzi e ainda é uma das principais causas de insuficiência cardíaca em fase terminal na América Latina.1 As experiências publicadas2,3 sobre transplantes cardíacos para doença de Chagas crônica têm demonstrado a viabilidade e eficácia desta terapia, uma vez que a reativação da doença não é uma grande preocupação quando é diagnosticada e tratada corretamente a tempo.4 No entanto, a necessidade de algum suporte circulatório mecânico na lista de espera aumentou progressivamente, de acordo com o relatório anual da International Society of Heart and Lung Transplantation.5 Considerando que a experiência com suporte circulatório mecânico na América Latina é muito limitada, e a insuficiência sistólica biventricular é comum na cardiomiopatia chagásica, é necessário esclarecer muitas questões não respondidas sobre as modalidades de suporte.",relato_caso_assistencia_circulatoria_chagas_filtrado.txt,CD,alto,7
Este relato de caso descreve a implantação bem-sucedida de um dispositivo de assistência ventricular esquerda de fluxo axial em paciente com insuficiência cardíaca terminal com insuficiência biventricular grave secundária à cardiomiopatia chagásica.,relato_caso_assistencia_circulatoria_chagas_filtrado.txt,CD,alto,6
"Relato de caso Homem de 26 anos de idade, com histórico de insuficiência cardíaca de longa data teve múltiplas admissões hospitalares no ano passado, apesar do ótimo controle médico.",relato_caso_assistencia_circulatoria_chagas_filtrado.txt,CD,alto,2
"O diagnóstico de insuficiência cardíaca em fase final por cardiomiopatia chagásica foi confirmado pela sorologia há algum tempo, e um desfibrilador cardioversor implantável foi utilizado para a prevenção secundária da morte súbita.",relato_caso_assistencia_circulatoria_chagas_filtrado.txt,CD,alto,4
"No entanto, o paciente foi admitido no pronto socorro com choque cardiogênico, nível 2 no Registro de Interagências para Suporte Circulatório Assistido Mecanicamente (INTERMACS).",relato_caso_assistencia_circulatoria_chagas_filtrado.txt,CD,alto,2
"No pós-operatório (Figura 2), o paciente apresentou hemorragia mediastinal que requereu revisão cirúrgica;",relato_caso_assistencia_circulatoria_chagas_filtrado.txt,CD,alto,0
"Uma disfunção ventricular direita transitória exigiu cinco dias de suporte inotrópico intravenoso, diurese agressiva e vasodilatadores pulmonares orais.",relato_caso_assistencia_circulatoria_chagas_filtrado.txt,CD,alto,2
A insuficiência cardíaca tardia não foi um problema e o desempenho no exercício foi excelente.,relato_caso_assistencia_circulatoria_chagas_filtrado.txt,CD,alto,2
A ecocardiografia revelou insuficiência tricúspide leve e pressão sistólica do ventrículo direito de 30 mmHg.,relato_caso_assistencia_circulatoria_chagas_filtrado.txt,CD,alto,2
"A terapia alvo, em teoria, é uma alternativa possível para aqueles pacientes que não apresentam insuficiência cardíaca tardia, o que é uma possível manifestação natural da doença.",relato_caso_assistencia_circulatoria_chagas_filtrado.txt,CD,alto,2
"Moreira et al foram os primeiros a informar o uso de dispositivos paracorporais na cardiomiopatia chagásica, com resultados inconsistentes.6 Mais recentemente, Kransdorf et al.,7 relataram a experiência dos Estados Unidos Figura 1 – Radiografia do tórax após a implantação do ECLS.",relato_caso_assistencia_circulatoria_chagas_filtrado.txt,CD,alto,2
Utilizados de forma individual ou combinados através dos operadores booleanos “AND” ou “OR”;,relato_caso_disfuncao_cardiaca_quimioterapia_filtrado.txt,CD,alto,0
"RESULTADOS Este estudo descreve o quadro de um paciente oncológico pediátrico do sexo masculino, diagnosticado aos 17 anos, pesando 72 kg, com queixa de dor e distensão abdominal, perda ponderal de 10 kg e sudorese noturna, há cerca de um mês.",relato_caso_disfuncao_cardiaca_quimioterapia_filtrado.txt,CD,alto,1
"Sendo encaminhado ao serviço público de referência em oncologia pediátrica da cidade de João Pessoa, no período de junho do ano de 2022, para acompanhamento.",relato_caso_disfuncao_cardiaca_quimioterapia_filtrado.txt,CD,alto,2
"Durante avaliação abdominal, o paciente apresentou abdome de caráter semigloboso, difícil palpação de visceromegalias em virtude da tumoração e edema.",relato_caso_disfuncao_cardiaca_quimioterapia_filtrado.txt,CD,alto,0
"Ao exame do aparelho respiratório, ele não apresentou alterações.",relato_caso_disfuncao_cardiaca_quimioterapia_filtrado.txt,CD,alto,1
"No que concerne aos exames laboratoriais, evidenciou-se níveis satisfatórios do hemograma, enzimas hepáticas e metabólicas normais, porém, prova inflamatória e desidrogenase lática aumentadas (102 e 781 -valores de referência: <10 e 120 a 246-, respectivamente), conforme representado na Tabela 1.",relato_caso_disfuncao_cardiaca_quimioterapia_filtrado.txt,CD,alto,2
"Durante a evolução do quadro, foram realizados novos exames laboratoriais, evidenciando-se o quadro clínico de eritropenia, leucopenia acentuada, anemia, trombocitopenia, prova inflamatória e marcador cardíaco -creatinofosfoquinase (CK-MB) – alterados, mediante descrito na Tabela 2.",relato_caso_disfuncao_cardiaca_quimioterapia_filtrado.txt,CD,alto,3
"João Pessoa, 2023 Fonte: Dados da pesquisa (2024) Ao acompanhamento do tratamento, o paciente evoluiu com quadro de hipertensão e taquicardia supraventricular, como representado na Figura 1.",relato_caso_disfuncao_cardiaca_quimioterapia_filtrado.txt,CD,alto,4
"Entretanto, com a continuidade do tratamento, foi realizada nova ecocardiografia, tendo a FEVE realizada através do método Simpson Biplanar, detectando um valor da função sistólica de 26%, sendo o valor referência de 55% para a faixa Figura 2 - Ecocardiograma realizado em acompanhamento hospitalar, durante tratamento quimioterápico.",relato_caso_disfuncao_cardiaca_quimioterapia_filtrado.txt,CD,alto,2
"Das manifestações clínicas mais observadas do LNH, nota-se a linfadenopatia e sintomas B (febre, sudorese noturna e emagrecimento) sendo achados característicos de doença agressiva.",relato_caso_disfuncao_cardiaca_quimioterapia_filtrado.txt,CD,alto,1
"O quadro do paciente relatado confirma a literatura desde a sua admissão no hospital, visto que apresentava os sintomas B e, durante a evolução",relato_caso_disfuncao_cardiaca_quimioterapia_filtrado.txt,CD,alto,1
"120(12):e20230217 Relato de Caso Uma Causa Rara e Tratamento da Fibrilação Ventricular: Toxicidade do 5-Fluorouracil A Rare Cause and Management of Ventricular Fibrillation: 5-Fluorouracil Toxicity Kutluhan Eren Hazir1 e Cenk Sari1 Izmir Provincial Health Directorate Izmir University of Health Sciences Tepecik Training and Research Hospital Ringgold standard institution - Department of Cardiology,1 Konak, İzmir – Turquia Resumo Um homem de 65 anos com histórico de carcinoma de língua procurou o pronto-socorro com contrações insensíveis estando em casa.",relato_caso_fibrilacao_ventricular_cardiotoxicidade_filtrado.txt,STTC,alto,5
"O fato de as causas secundárias terem sido proeminentes em nosso caso, de nenhuma patologia cardíaca óbvia que pudesse causar arritmia ter sido encontrada no exame detalhado e de a arritmia não ter recorrido durante a internação hospitalar, que durou até 15 dias, nos levou a acreditar que esse paciente poderia receber alta sem um cardioversor-desfibrilador implantável.",relato_caso_fibrilacao_ventricular_cardiotoxicidade_filtrado.txt,STTC,alto,2
"Introdução O 5-fluorouracil (5-FU) é um antimetabólito da pirimidina usado no tratamento de tumores sólidos.1 O 5-FU pode causar vários efeitos colaterais cardiovasculares com uma frequência de 1,2-18%.1,2 Entre esses efeitos colaterais, são comuns a angina e o infarto do miocárdio.",relato_caso_fibrilacao_ventricular_cardiotoxicidade_filtrado.txt,STTC,alto,1
"Outros efeitos colaterais raros também foram relatados, incluindo miocardite, pericardite, arritmias incluindo fibrilação atrial, prolongamento do intervalo QT, insuficiência cardíaca e morte.",relato_caso_fibrilacao_ventricular_cardiotoxicidade_filtrado.txt,STTC,alto,2
"No acompanhamento clínico do paciente, a FV não apresentou recidiva.",relato_caso_fibrilacao_ventricular_cardiotoxicidade_filtrado.txt,STTC,alto,0
"Portanto, o paciente não estava agendado para colocação de cardiodesfibrilador implantável (CDI).",relato_caso_fibrilacao_ventricular_cardiotoxicidade_filtrado.txt,STTC,alto,1
Nosso paciente não apresentou novo evento arrítmico até o 2º ano de seguimento após a alta.,relato_caso_fibrilacao_ventricular_cardiotoxicidade_filtrado.txt,STTC,alto,1
"Como isso não foi possível em nosso hospital, não pudemos aplicar um gravador de loop implantável, mas nenhum evento arrítmico foi observado nos exames ambulatoriais de ECG Holter de 24 horas.",relato_caso_fibrilacao_ventricular_cardiotoxicidade_filtrado.txt,STTC,alto,1
"Por outro lado, hipertensão, diabetes, hiperlipidemia e tabagismo, fatores de risco para doença coronariana, não foram diretamente associados à cardiotoxicidade.8 Nas Diretrizes ESC 2022 para o manejo de pacientes com arritmias ventriculares e prevenção de morte súbita cardíaca, a indicação do CDI para sobreviventes de parada cardíaca por FV definida sem causa reversível é classificada como classe Ia.9 Os médicos hesitam em implantar um CDI em pacientes que apresentam morte súbita cardíaca porque consideram o risco de recorrência da morte súbita cardíaca após a alta, mesmo que haja uma causa secundária clara, e para evitar responsabilidade legal.",relato_caso_fibrilacao_ventricular_cardiotoxicidade_filtrado.txt,STTC,alto,5
Os desfibriladores externos parecem ser a melhor solução para esses pacientes.,relato_caso_fibrilacao_ventricular_cardiotoxicidade_filtrado.txt,STTC,alto,0
"Relato de Caso Uma Forma Complicada de Infarto de “Um Segmento” Miocárdico: O Papel da Imagem Cardiovascular A Complicated “One Segment” Myocardial Infarction: The Role of Cardiovascular Imaging Ana Rita Pereira,1 Ana Rita Almeida,1 Inês Cruz,1 Luis Rocha Lopes,2,3,4 Maria José Loureiro,1 Hélder Pereira1,4 Serviço de Cardiologia, Hospital Garcia de Orta EPE,1 Almada - Portugal Barts Heart Centre, Barts Health NHS Trust,2 Londres - Inglaterra Institute of Cardiovascular Science, University College London,3 Londres - Inglaterra Centro Cardiovascular, Centro Académico de Medicina de Lisboa, Universidade de Lisboa,4 Lisboa - Portugal Introdução A incidência de complicações mecânicas (CM) após o infarto do miocárdio (IM) foi reduzida para menos de 1% com o uso rotineiro de terapias de reperfusão primária.1 As CM são classificadas como precoces, incluindo as formas agudas e subagudas, e tardias ou crónicas.2 As primeiras apresentam-se principalmente como choque cardiogênico2 e as últimas podem variar de assintomáticas a apresentação com morte súbita.3 Como todas essas condições podem ter consequências potencialmente letais, são necessários diagnóstico e tratamento oportunos.1-3 Relato de Caso Uma mulher de 57 anos de idade e fumante foi admitida no Serviço de Emergência com dor no peito anterior opressiva, náusea e vômito.",relato_caso_iamcsst_ruptura_parede_livre_filtrado.txt,MI,alto,5
"Quatro dias antes, a paciente reportou sintomas semelhantes com horas de evolução, mas alívio espontâneo.",relato_caso_iamcsst_ruptura_parede_livre_filtrado.txt,MI,alto,0
"Durante a admissão, ela estava consciente e apresentava dor no peito.",relato_caso_iamcsst_ruptura_parede_livre_filtrado.txt,MI,alto,0
"O exame médico revelou hipotensão, taquicardia, polipneia e sinais de diminuição da perfusão periférica.",relato_caso_iamcsst_ruptura_parede_livre_filtrado.txt,MI,alto,0
Um eletrocardiograma de 12 derivações mostrou taquicardia sinusal com elevação do segmento ST de 4 mm nas derivações DI e aVL e depressão do segmento ST de 4 mm nas derivações inferiores.,relato_caso_iamcsst_ruptura_parede_livre_filtrado.txt,MI,alto,1
"Exames complementares revelaram acidose láctica, parâmetros inflamatórios sistêmicos elevados e aumento dos marcadores de necrose miocárdica.",relato_caso_iamcsst_ruptura_parede_livre_filtrado.txt,MI,alto,0
"Com o objetivo de determinar a etiologia do derrame, também foram realizadas sorologias virais, de autoimunidade e tomografia computadorizada toracoabdominal-pélvica com resultados normais.",relato_caso_iamcsst_ruptura_parede_livre_filtrado.txt,MI,alto,0
"Revelou discinesia do segmento médio da parede lateral nas sequências de cine, sinal hiperintenso transmural nas imagens de recuperação de inversão de tau curta ponderada em T2 (Figura 3A e 3B) — compatíveis com edema — e realce tardio transmural (Figura 3C e 3D) — sugerindo necrose miocárdica — desse segmento.",relato_caso_iamcsst_ruptura_parede_livre_filtrado.txt,MI,alto,2
"Relato de Caso Descompensação de Insuficiência Cardíaca por Arbovirose Acute Decompensated Heart Failure due to Chikungunya Fever Carolina Cunto de Athayde,1 Fabio Akio Nishijuka,1 Márcia Cavalcanti de Campos Queiroz,1 Monica Medeiros Luna,1 Jaime Lobo Figueiredo,1 Nadia Matias de Albuquerque,1 Sebastião Carlos Ribeiro de Castilho,1 Renata R.",relato_caso_ic_descompensada_arbovirose_filtrado.txt,CD,alto,4
"Castro1,2 Hospital Naval Marcilio Dias – Cardiologia,1 Rio de Janeiro, RJ - Brasil Brigham and Womens Hospital – Medicine,2 Boston – EUA Introdução A insuficiência cardíaca (IC) é uma condição crônica com prevalência elevada e crescente no mundo.1-3 A identificação da causa de descompensação da IC é extremamente importante para a correta condução dos casos, uma vez que poderá permitir o tratamento específico e prevenir novas internações.",relato_caso_ic_descompensada_arbovirose_filtrado.txt,CD,alto,2
"Apesar de menos frequente, a descompensação pode dar-se por infecções virais, fato que justifica a vacinação contra influenza nestes pacientes.3 Nos últimos anos diversas cidades brasileiras foram acometidas por epidemias de arboviroses antes consideradas raras como as causadas pelo vírus da Zika e da febre chikungunya.5 Tais epidemias chamaram atenção da comunidade científica não só pelo número de pacientes atingidos, mas principalmente pelas frequentes sequelas, como microcefalia em filhos de gestantes acometidas pelo vírus da Zika e pelas artralgias incapacitantes e crônicas secundárias à febre de chikungunya.",relato_caso_ic_descompensada_arbovirose_filtrado.txt,CD,alto,5
"Relato do Caso Paciente masculino de 71 anos, aposentado, procurou serviço de emergência com queixa de dispneia aos pequenos esforços com piora progressiva nos últimos dois dias evoluindo para dispneia em repouso e dispneia paroxística noturna após episódio de febre não aferida na véspera.",relato_caso_ic_descompensada_arbovirose_filtrado.txt,CD,alto,0
"O paciente tinha diagnósticos de miocardiopatia dilatada de etiologia hipertensiva/alcoólica, insuficiência renal crônica não-dialítica, fibrilação atrial permanente, hiperuricemia, doença pulmonar obstrutiva crônica e colelitíase.",relato_caso_ic_descompensada_arbovirose_filtrado.txt,CD,alto,0
"Ao exame admissional, o paciente apresentava pressão arterial de 110 x 84 mmHg, frequência cardíaca de 86 bpm, frequência respiratória de 26 irpm e turgência jugular patológica a 30°.",relato_caso_ic_descompensada_arbovirose_filtrado.txt,CD,alto,0
Havia edema de membros inferiores (2+/4+) e não havia ascite ao exame físico.,relato_caso_ic_descompensada_arbovirose_filtrado.txt,CD,alto,1
"Não havia evidência clínica de angina, novas arritmias ou infecção (Tabela 1).",relato_caso_ic_descompensada_arbovirose_filtrado.txt,CD,alto,1
"Portanto, não foi possível identificar fatores precipitantes para o quadro de IC descompensada.",relato_caso_ic_descompensada_arbovirose_filtrado.txt,CD,alto,0
"No terceiro dia de internação, o paciente evoluiu com piora da função renal, com clearance de creatinina (CockroftGault) de 19 ml/min (creatinina 3,0 mg/dL) e hipercalemia (6,1 mEq/l).",relato_caso_ic_descompensada_arbovirose_filtrado.txt,CD,alto,0
"Neste mesmo dia o paciente apresentou hematúria macroscópica, sendo suspensa a anticoagulação.",relato_caso_ic_descompensada_arbovirose_filtrado.txt,CD,alto,0
"A despeito do uso de dipirona, no dia seguinte houve piora dos sintomas, com artralgia bilateral, de forte intensidade em joelhos, tornozelos, punhos e cotovelos, restringindo a movimentação no leito.",relato_caso_ic_descompensada_arbovirose_filtrado.txt,CD,alto,1
"O paciente não apresentou, dispneia Correspondência: Carolina Athayde • Hospital Naval Marcilio Dias – Cardiologia - Rua Cesar Zama, 185.",relato_caso_ic_descompensada_arbovirose_filtrado.txt,CD,alto,1
"CEP 20725-090, Rio de Janeiro, RJ – Brasil E-mail: carol.athayde@me.com Artigo recebido em 31/10/2018, revisado em 26/01/2019, aceito em 10/03/2019 Palavras-chave Insuficiência Cardíaca/fisiopatologia;",relato_caso_ic_descompensada_arbovirose_filtrado.txt,CD,alto,1
Insuficiência cardíaca e arbovirose Arq Bras Cardiol 2020;,relato_caso_ic_descompensada_arbovirose_filtrado.txt,CD,alto,1
114(4Supl.1):19-22 ou precordialgia e mantinha perfil hemodinâmico A.,relato_caso_ic_descompensada_arbovirose_filtrado.txt,CD,alto,2
"O paciente evoluiu com piora da congestão periférica e central, com edema de membros inferiores (3+/4+), turgência jugular patológica, refluxo hepatojugular, estertoração crepitante bibasal e onda quadrada da pressão arterial sistólica à manobra de Valsalva.",relato_caso_ic_descompensada_arbovirose_filtrado.txt,CD,alto,0
As sorologias para febre chikungunya foram positivas (IgG e IgM).,relato_caso_ic_descompensada_arbovirose_filtrado.txt,CD,alto,1
"Os sintomas começaram 5 dias antes da internação, com febre, adinamia, mialgia e agravamento do estado geral.",relato_caso_miocardite_coinfeccao_arboviroses_filtrado.txt,CD,alto,0
"Ele negou ter dor retro-orbital, fenômenos hemorrágicos ou dor abdominal.",relato_caso_miocardite_coinfeccao_arboviroses_filtrado.txt,CD,alto,0
Ele apresentava uma frequência cardíaca de 120 batimentos por minuto e tinha hipotensão (70/40 mm de Hg).,relato_caso_miocardite_coinfeccao_arboviroses_filtrado.txt,CD,alto,0
O eletrocardiograma (ECG) mostrou taquicardia supraventricular (230 bpm) não responsiva à adenosina endovenosa.,relato_caso_miocardite_coinfeccao_arboviroses_filtrado.txt,CD,alto,0
O teste do antígeno DENV NS1 apresentou resultado negativo.,relato_caso_miocardite_coinfeccao_arboviroses_filtrado.txt,CD,alto,1
113(4):783-786 paciente evoluiu com melhora gradual até recuperação da função ventricular.,relato_caso_miocardite_coinfeccao_arboviroses_filtrado.txt,CD,alto,0
"Discussão As manifestações clínicas típicas da infecção aguda por CHIKV são febre, dor de cabeça, poliartralgia/poliartrite, mialgia, erupção cutânea e fadiga.11 Manifestações atípicas também têm sido descritas afetando os sistemas cardiovascular, nervoso, ocular, cutâneo e outros.6,12-14 O espectro clínico da doença cardíaca causada pelo vírus Chikungunya varia de alterações eletrocardiográficas assintomáticas a complicações cardíacas potencialmente letais.6 As manifestações da infecção aguda pelo DENV são muito semelhantes às da CHIKV, com menor prevalência de manifestações articulares.15 O envolvimento do coração na infecção por DENV não é incomum.",relato_caso_miocardite_coinfeccao_arboviroses_filtrado.txt,CD,alto,6
"A proteína NS1 pode ser detectada em amostras de sangue e tecidos no período de 9 dias após o início da febre.15 Figura 1 – Ecocardiograma transtorácico com fração de ejeção do ventrículo esquerdo alterada (36,39%), hipercontratilidade ventricular esquerda e derrame pericárdico bilateral discreto (A-D).",relato_caso_miocardite_coinfeccao_arboviroses_filtrado.txt,CD,alto,0
"Doenças crônicas como hipertensão arterial, diabetes melito e doença arterial coronariana aumentam drasticamente o desfecho negativo de pacientes infectados.",relato_caso_miocardite_covid19_filtrado.txt,CD,alto,0
"De acordo com dados da American College of Cardiology (ACC), nesse perfil da população em geral, os níveis de hospitalizações decorrentes de COVID-19 chegam a 50%.2 Em virtude de alterações infecciosas decorrentes de infecção, comorbidades crônicas que até então estavam estabilizadas podem tender a descompensação devido à alteração de oferta e demanda de O2 , dentre outros fatores de respostas fisiológicas frente a quadros sépticos.3 Sabe-se previamente que em outras pandemias de etiologia virais, tais como SARS e MERS, cursaram com quadros de miocardite aguda com desfecho trágico do ponto de vista cardiológico, ficando assim a possiblidade de termos a COVID-19 como fonte de miocardite aguda.4 Conforme dados da Sociedade Brasileira de Cardiologia (SBC), em março de 2020, o acometimento cardiovascular relacionado ao novo coronavírus apresentou como desfecho arritmias (16%), isquemia miocárdica (10%), miocardite (7,2%) e choque (1-2%).5 Objetivo Relato de caso de um paciente portador de diabetes melito que contraiu de forma comunitária o novo coronavírus, evoluiu com alterações cardíacas e foi a óbito.",relato_caso_miocardite_covid19_filtrado.txt,CD,alto,3
"Relato de Caso Paciente R.S.C., 33 anos de idade, procurou serviço de emergência em hospital municipal de emergências de São Caetano do Sul, estado de São Paulo, em 12 de março de 2020, com quadro de febre não aferida, dor no corpo e tosse produtiva há 3 dias.",relato_caso_miocardite_covid19_filtrado.txt,CD,alto,3
"Passou por avaliação pelo plantonista do pronto-socorro, em que apresentou exame físico sem alterações descritas, foi medicado com sintomáticos e apresentou melhora, sendo liberado após.",relato_caso_miocardite_covid19_filtrado.txt,CD,alto,0
"Em 14 de março de 2020, o paciente retornou ao pronto atendimento referindo tosse seca, sensação de dispneia e febre (39 graus – aferido em madrugada prévia).",relato_caso_miocardite_covid19_filtrado.txt,CD,alto,1
"Em 16 de março de 2020, o paciente retornou, com piora de sensação de dispneia, sem melhora de adinamia e aumento de tosse seca;",relato_caso_miocardite_covid19_filtrado.txt,CD,alto,1
"Paciente admitido em enfermaria com quadro de tosse produtiva, febre há 4 dias, tendo usado amoxicilina + clavulanato por 2 dias sem melhoras;",relato_caso_miocardite_covid19_filtrado.txt,CD,alto,0
nega viagem para exterior ou contato com pessoa com sintomas de COVID-19.,relato_caso_miocardite_covid19_filtrado.txt,CD,alto,1
Murmúrio vesicular presente com roncos difusos esparsos e diminuído globalmente.,relato_caso_miocardite_covid19_filtrado.txt,CD,alto,1
"Em 17 de março de 2020, paciente evoluiu com mal‑estar geral, quadro de febre (38,3°C), refratária à medicação;",relato_caso_miocardite_covid19_filtrado.txt,CD,alto,1
"Ritmo cardíaco taquicardíaco com abafamento de bulhas, dor torácica, turgência jugular com sinais de disfunção diastólica.",relato_caso_miocardite_covid19_filtrado.txt,CD,alto,0
Murmúrio vesicular presente com estertores crepitantes por todo hemitórax direito.,relato_caso_miocardite_covid19_filtrado.txt,CD,alto,1
"Em 17 de março de 2020, eletrocardiograma não apresentou sinais de isquemia.",relato_caso_miocardite_covid19_filtrado.txt,CD,alto,1
"Foi realizada tomografia computadorizada (TC) de tórax (Figuras 3 a 6), que apresentava intubação seletiva de brônquio fonte direito;",relato_caso_miocardite_covid19_filtrado.txt,CD,alto,1
Há presença de edema miocárdico secundário a processo inflamatório associado a espessamento de parede miocárdica com discreto aumento de área cardíaca.,relato_caso_miocardite_covid19_filtrado.txt,CD,alto,0
"Realizada nova intubação orotraqueal com sucesso, mantidas antibioticoterapia e medidas para insuficiência respiratória aguda.",relato_caso_miocardite_covid19_filtrado.txt,CD,alto,0
"Em 18 de março de 2020, o paciente evoluiu para mal-estar geral – apresentou-se taquicardíaco, taquidispneico sedado (Ramsey 6) em ventilação mecânica.",relato_caso_miocardite_covid19_filtrado.txt,CD,alto,1
"Ritmo cardíaco taquicardíaco, com hipofonese de b1 e b3 em esboço, presença de turgência jugular, edema MMII 1/4+.",relato_caso_miocardite_covid19_filtrado.txt,CD,alto,0
"Vaga de UTI para paciente disponibilizada em hospital das clínicas (HC) de São Paulo, porém paciente evoluiu para óbito no momento de admissão devido a quadro de insuficiência respiratória aguda – COVID-19.",relato_caso_miocardite_covid19_filtrado.txt,CD,alto,1
Os exames realizados no estado de São Paulo – obtidos por Figura 2 – Radiografia de tórax referente ao segundo atendimento 840 Relato de Caso Rente Coronavírus e o Coração Arq Bras Cardiol.,relato_caso_miocardite_covid19_filtrado.txt,CD,alto,4
"Discussão Tendo em vista a atual pandemia e uma doença ainda em investigação, não podemos descartar o acometimento em jovens e crianças, principalmente naqueles portadores de agravos crônicos.",relato_caso_miocardite_covid19_filtrado.txt,CD,alto,0
"O acometimento cardíaco, que leva a quadros de insuficiência cardíaca aguda, vem sendo apontando como uma das maiores fontes de complicações secundárias, com desfecho reservado, sem uma terapia especifica para tratamento, somente o seguimento clássico de insuficiência cardíaca aguda já preconizado em nossas diretrizes, além de controle do foco infeccioso.",relato_caso_miocardite_covid19_filtrado.txt,CD,alto,0
"Conclusão O desfecho cardiovascular é uma possibilidade real na vivência clínica da pandemia do novo coronavírus, sendo necessários o monitoramento e o acompanhamento de insuficiência cardíaca aguda.6 Os sinais clínicos devem sempre nos guiar a aventar tais possibilidades, além de mantermos o alerta para miocardites.",relato_caso_miocardite_covid19_filtrado.txt,CD,alto,1
"Vale lembrar que, muitas vezes, não há disponibilidade em unidades de pronto atendimento, e também apresentar resultados variáveis por ser um exame com resultado operador dependente.",relato_caso_miocardite_covid19_filtrado.txt,CD,alto,0
"2025;38(1):e20240130 1 Relato de Caso S O C I E D A D E B R A S I L E I R A D E C A R D I O L O G I A Evolução Tardia da Cardiomiopatia de Takotsubo Após Implante Transcateter de Valva Aórtica Late Evolution of Takotsubo Cardiomyopathy Following Transcatheter Aortic Valve Implantation Merve Akbulut Çakır,1 Emirhan Çakır,1 Çağlar Kaya,1 Kenan Yalta1 Trakya University Faculty of Medicine,1 Edirne – Turquia Introdução O implante transcateter de valva aórtica (TAVI) é considerado uma opção terapêutica de primeira linha para pacientes sintomáticos que sofrem de estenose aórtica avançada e estão sob risco cirúrgico elevado.",relato_caso_takotsubo_filtrado.txt,STTC,alto,4
"Apresenta-se com alterações eletrocardiográficas, aumento de biomarcadores cardíacos e achados ecocardiográficos típicos.2,3 Neste artigo, descrevemos uma paciente com TTC que havia sido previamente submetida ao TAVI e, posteriormente, ao implante de cardioversor-desfibrilador implantável (CDI).",relato_caso_takotsubo_filtrado.txt,STTC,alto,2
Relato de Caso Uma mulher de 77 anos foi internada com sintomas de falta de ar e chiado.,relato_caso_takotsubo_filtrado.txt,STTC,alto,0
"O exame cardiovascular exibiu um padrão de impulso apical do lado esquerdo, sopro sistólico 2-3/6 e edema depressível bilateral 2+ nos membros inferiores.",relato_caso_takotsubo_filtrado.txt,STTC,alto,1
"Os níveis de troponina ultrassensível e peptídeo natriurético cerebral (BNP) no momento da admissão ao hospital foram de 256 ng/L (valores de referência: 0-19 ng/L) e 114,3 pg/mL (valores de referência: 0-100 pg/mL), respectivamente.",relato_caso_takotsubo_filtrado.txt,STTC,alto,0
A anamnese detalhada da paciente incluía hipertensão e Correspondência: Emirhan Çakır • Trakya University Faculty of Medicine Cardiology Department.,relato_caso_takotsubo_filtrado.txt,STTC,alto,0
